Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione,NOX,NOXT,PM10,PM10T,CO2,CO2T
2020/06/10 11:18:10 AM EET,Ven,29.0,Bicicletta/monopattino,0.0,0.0,5.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:18:16 AM EET,Lomb,53.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:18:21 AM EET,Lomb,62.0,Bicicletta/monopattino,,,,,,,,,,,
2020/06/10 11:18:48 AM EET,Abr,52.0,Auto/Moto/Scooter/Ciclomotore,160.0,0.0,0.0,0.0,Diesel,0.06008,0.0031241600000000004,0.005152,0.000267904,26.737775999999997,1.3903643519999997
2020/06/10 11:20:08 AM EET,Lomb,15.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Benzina,0.0056325,8.44875e-05,0.000483,7.245e-06,2.5066664999999997,0.037599997499999996
2020/06/10 11:20:19 AM EET,Lomb,45.0,Auto/Moto/Scooter/Ciclomotore,24.0,0.0,0.0,0.0,Benzina,0.009012000000000001,0.0004055400000000001,0.0007727999999999999,3.4775999999999994e-05,4.0106664,0.18047998799999998
2020/06/10 11:20:31 AM EET,Lomb,5.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,3.755e-05,0.000644,3.22e-06,3.3422219999999996,0.016711109999999998
2020/06/10 11:20:40 AM EET,Abr,60.0,Auto/Moto/Scooter/Ciclomotore,70.0,0.0,0.0,0.0,GPL,0.026285,0.0015771,0.002254,0.00013523999999999999,11.697777,0.70186662
2020/06/10 11:21:11 AM EET,Lomb,62.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Ibrido,0.011265,0.0010138500000000002,0.000966,8.693999999999999e-05,5.013332999999999,0.45119996999999995
2020/06/10 11:21:29 AM EET,Lomb,11.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:21:36 AM EET,Lomb,62.0,Auto/Moto/Scooter/Ciclomotore,5.0,0.0,0.0,0.0,Benzina,0.0018775,0.0001220375,0.000161,1.0465e-05,0.8355554999999999,0.05431110749999999
2020/06/10 11:21:43 AM EET,ISPRA,5.0,Auto/Moto/Scooter/Ciclomotore,90.0,0.0,0.0,0.0,Metano,0.033795,0.00016897499999999997,0.002898,1.449e-05,15.039999,0.075199995
2020/06/10 11:21:55 AM EET,Ven,43.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Metano,0.011265,0.00048439500000000004,0.000966,4.1538e-05,5.013332999999999,0.21557331899999996
2020/06/10 11:22:02 AM EET,Abr,55.0,A piedi,0.0,0.0,0.0,1.5,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:22:15 AM EET,Lomb,41.0,Auto/Moto/Scooter/Ciclomotore,35.0,0.0,0.0,0.0,Diesel,0.0131425,0.0005388425,0.001127,4.6207e-05,5.8488885,0.2398044285
2020/06/10 11:22:45 AM EET,Lig,5.0,Auto/Moto/Scooter/Ciclomotore,90.0,0.0,0.0,0.0,Metano,0.033795,0.00016897499999999997,0.002898,1.449e-05,15.039999,0.075199995
2020/06/10 11:23:18 AM EET,Lomb,17.0,Bicicletta/monopattino,0.0,0.0,3.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:24:27 AM EET,Pie,41.0,Mezzi pubblici (autobus/tram/treno...),0.0,16.0,0.0,2.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.00137216,5.625856000000001e-05,4.7776e-05,1.958816e-06,0.23367062399999997,0.009580495583999999
2020/06/10 11:25:20 AM EET,Laz,33.0,Auto/Moto/Scooter/Ciclomotore,180.0,0.0,0.0,0.0,GPL,0.06759,0.00223047,0.005796,0.000191268,30.079998,0.9926399340000001
2020/06/10 11:25:23 AM EET,Lomb,30.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Benzina,0.003004,9.012000000000001e-05,0.0002576,7.728e-06,1.3368887999999999,0.04010666399999999
2020/06/10 11:25:24 AM EET,Sar,33.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,Benzina,0.006008,0.00019826400000000002,0.0005152,1.70016e-05,2.6737775999999998,0.08823466079999999
2020/06/10 11:25:25 AM EET,Ven,47.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:25:27 AM EET,Ven,14.0,Auto/Moto/Scooter/Ciclomotore,40.0,0.0,0.0,0.0,Benzina,0.01502,0.00021028,0.001288,1.8032e-05,6.684443999999999,0.09358221599999998
2020/06/10 11:25:54 AM EET,Mar,48.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Metano,0.011265,0.0005407200000000001,0.000966,4.6368e-05,5.013332999999999,0.24063998399999997
2020/06/10 11:26:04 AM EET,Pie,45.0,A piedi,0.0,0.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:26:12 AM EET,Lomb,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:26:28 AM EET,Lomb,55.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:26:31 AM EET,Lig,40.0,Mezzi pubblici (autobus/tram/treno...),0.0,8.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.00068608,2.7443200000000002e-05,2.3888e-05,9.5552e-07,0.11683531199999998,0.00467341248
2020/06/10 11:26:43 AM EET,Lomb,41.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:26:43 AM EET,Lomb,60.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:26:53 AM EET,Lomb,33.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:27:05 AM EET,Lomb,45.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00033795,0.000644,2.8980000000000004e-05,3.3422219999999996,0.15039998999999998
2020/06/10 11:27:48 AM EET,Lomb,30.0,Mezzi pubblici (autobus/tram/treno...),0.0,40.0,0.0,3.0,Diesel,0.0034304,0.000102912,0.00011944,3.5832e-06,0.58417656,0.0175252968
2020/06/10 11:27:54 AM EET,Lomb,60.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Diesel,0.0056325,0.00033795,0.000483,2.898e-05,2.5066664999999997,0.15039998999999998
2020/06/10 11:28:01 AM EET,Lomb,40.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Benzina,0.0056325,0.0002253,0.000483,1.932e-05,2.5066664999999997,0.10026666
2020/06/10 11:28:01 AM EET,Lomb,60.0,Mezzi pubblici (autobus/tram/treno...),0.0,120.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.010291200000000002,0.0006174720000000001,0.0003583199999999999,2.1499199999999996e-05,1.7525296799999999,0.1051517808
2020/06/10 11:28:11 AM EET,Lomb,30.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,0.0,Benzina,0.03755,0.0011265000000000001,0.0032199999999999998,9.659999999999999e-05,16.71111,0.5013333000000001
2020/06/10 11:28:15 AM EET,Lomb,43.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Diesel,0.011265,0.00048439500000000004,0.000966,4.1538e-05,5.013332999999999,0.21557331899999996
2020/06/10 11:29:27 AM EET,Tos,34.0,Auto/Moto/Scooter/Ciclomotore,3.0,0.0,0.0,2.0,Diesel,0.0011265000000000001,3.8301000000000005e-05,9.659999999999999e-05,3.2844e-06,0.5013333,0.0170453322
2020/06/10 11:29:35 AM EET,ISPRA,42.0,Auto/Moto/Scooter/Ciclomotore,5.0,0.0,0.0,0.0,Diesel,0.0018775,7.8855e-05,0.000161,6.762000000000001e-06,0.8355554999999999,0.03509333099999999
2020/06/10 11:29:43 AM EET,Lomb,50.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,1.0,Diesel,0.03755,0.0018775,0.0032199999999999998,0.00016099999999999998,16.71111,0.8355555
2020/06/10 11:31:02 AM EET,Lomb,56.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Benzina,0.003755,0.00021028,0.000322,1.8032e-05,1.6711109999999998,0.09358221599999998
2020/06/10 11:31:04 AM EET,Abr,62.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,Diesel,0.006008,0.000372496,0.0005152,3.1942399999999994e-05,2.6737775999999998,0.1657742112
2020/06/10 11:31:07 AM EET,EMR,20.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:31:11 AM EET,Lomb,46.0,Auto/Moto/Scooter/Ciclomotore,24.0,0.0,0.0,0.0,Benzina,0.009012000000000001,0.00041455200000000005,0.0007727999999999999,3.55488e-05,4.0106664,0.18449065439999998
2020/06/10 11:31:20 AM EET,Tos,50.0,A piedi,0.0,0.0,0.0,1.0,Benzina,,,,,,
2020/06/10 11:31:48 AM EET,Ven,0.0,Mezzi pubblici (autobus/tram/treno...),10.0,110.0,0.0,3.0,Benzina,0.0094336,0.0,0.00032846,0.0,1.6064855400000002,0.0
2020/06/10 11:32:01 AM EET,Lomb,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:32:21 AM EET,Lomb,49.0,Auto/Moto/Scooter/Ciclomotore,12.0,0.0,0.0,0.0,Benzina,0.0045060000000000005,0.00022079400000000001,0.00038639999999999996,1.8933599999999998e-05,2.0053332,0.09826132679999999
2020/06/10 11:33:07 AM EET,Pie,56.0,Auto/Moto/Scooter/Ciclomotore,65.0,0.0,0.0,0.0,Diesel,0.0244075,0.00136682,0.002093,0.00011720799999999999,10.8622215,0.608284404
2020/06/10 11:33:09 AM EET,Sar,53.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Benzina,0.018775,0.000995075,0.0016099999999999999,8.532999999999998e-05,8.355555,0.44284441500000005
2020/06/10 11:33:30 AM EET,Lig,4.0,Mezzi pubblici (autobus/tram/treno...),25.0,25.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.002144,8.576e-06,7.465e-05,2.986e-07,0.36511035,0.0014604414
2020/06/10 11:33:47 AM EET,Lomb,52.0,Auto/Moto/Scooter/Ciclomotore,36.0,0.0,0.0,1.0,Diesel,0.013518,0.000702936,0.0011592,6.0278399999999995e-05,6.0159996,0.3128319792
2020/06/10 11:33:49 AM EET,Lomb,45.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Elettrico,0.003004,0.00013518,0.0002576,1.1591999999999998e-05,1.3368887999999999,0.06015999599999999
2020/06/10 11:34:07 AM EET,Lomb,50.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,Benzina,0.006008,0.0003004,0.0005152,2.5759999999999997e-05,2.6737775999999998,0.13368887999999998
2020/06/10 11:34:42 AM EET,EMR,40.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Diesel,0.0056325,0.0002253,0.000483,1.932e-05,2.5066664999999997,0.10026666
2020/06/10 11:35:14 AM EET,Lomb,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:35:49 AM EET,ISPRA,5.0,Auto/Moto/Scooter/Ciclomotore,22.0,0.0,0.0,0.0,Diesel,0.008261,4.130499999999999e-05,0.0007084,3.542e-06,3.6764441999999997,0.018382220999999997
2020/06/10 11:36:10 AM EET,Tos,30.0,Mezzi pubblici (autobus/tram/treno...),0.0,110.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0094336,0.000283008,0.00032846,9.853799999999999e-06,1.6064855400000002,0.048194566200000004
2020/06/10 11:37:36 AM EET,Sar,53.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.000995075,0.0016099999999999999,8.532999999999998e-05,8.355555,0.44284441500000005
2020/06/10 11:37:43 AM EET,Mol,20.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Benzina,0.003004,6.008e-05,0.0002576,5.151999999999999e-06,1.3368887999999999,0.026737775999999998
2020/06/10 11:38:30 AM EET,Lomb,47.0,Mezzi pubblici (autobus/tram/treno...),0.0,8.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.00068608,3.2245760000000006e-05,2.3888e-05,1.122736e-06,0.11683531199999998,0.005491259663999999
2020/06/10 11:38:31 AM EET,Tos,5.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:38:53 AM EET,Lomb,47.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,0.0,Diesel,0.03755,0.00176485,0.0032199999999999998,0.00015134,16.71111,0.78542217
2020/06/10 11:38:53 AM EET,Tos,12.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Metano,0.018775,0.0002253,0.0016099999999999999,1.9319999999999998e-05,8.355555,0.10026666000000001
2020/06/10 11:39:36 AM EET,Cal,41.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,3.0,Diesel,0.03004,0.00123164,0.002576,0.000105616,13.368887999999998,0.548124408
2020/06/10 11:40:14 AM EET,ISPRA,45.0,Auto/Moto/Scooter/Ciclomotore,36.0,0.0,0.0,0.0,Benzina,0.013518,0.00060831,0.0011592,5.2164000000000004e-05,6.0159996,0.270719982
2020/06/10 11:40:47 AM EET,FVG,46.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:40:59 AM EET,Lomb,47.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:41:10 AM EET,Lig,15.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:41:26 AM EET,Mar,12.0,Auto/Moto/Scooter/Ciclomotore,36.0,0.0,0.0,0.1,Metano,0.013518,0.000162216,0.0011592,1.39104e-05,6.0159996,0.0721919952
2020/06/10 11:41:57 AM EET,EMR,54.0,Auto/Moto/Scooter/Ciclomotore,32.0,0.0,0.0,0.6,Metano,0.012016,0.000648864,0.0010304,5.564159999999999e-05,5.3475551999999995,0.2887679808
2020/06/10 11:42:20 AM EET,Lomb,35.0,Auto/Moto/Scooter/Ciclomotore,5.0,0.0,0.0,0.0,Ibrido,0.0018775,6.57125e-05,0.000161,5.635e-06,0.8355554999999999,0.0292444425
2020/06/10 11:42:47 AM EET,Pie,38.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:43:14 AM EET,Lomb,42.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00031542,0.000644,2.7048000000000003e-05,3.3422219999999996,0.14037332399999997
2020/06/10 11:43:40 AM EET,Mar,35.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,Diesel,0.006008,0.00021028000000000003,0.0005152,1.8032e-05,2.6737775999999998,0.09358221599999998
2020/06/10 11:45:21 AM EET,Tos,51.0,Bicicletta/monopattino,0.0,0.0,8.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:45:26 AM EET,Lig,45.0,Auto/Moto/Scooter/Ciclomotore,35.0,0.0,0.0,0.0,Metano,0.0131425,0.0005914125,0.001127,5.0715e-05,5.8488885,0.26319998250000004
2020/06/10 11:45:38 AM EET,Laz,26.0,Auto/Moto/Scooter/Ciclomotore,48.0,0.0,0.0,0.0,Benzina,0.018024000000000002,0.00046862400000000006,0.0015455999999999998,4.01856e-05,8.0213328,0.2085546528
2020/06/10 11:45:50 AM EET,Lomb,57.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.001070175,0.0016099999999999999,9.177e-05,8.355555,0.47626663500000005
2020/06/10 11:46:05 AM EET,ISPRA,55.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00041305000000000004,0.000644,3.542e-05,3.3422219999999996,0.18382220999999999
2020/06/10 11:47:18 AM EET,Lomb,51.0,Auto/Moto/Scooter/Ciclomotore,34.0,0.0,0.0,0.0,GPL,0.012766999999999999,0.000651117,0.0010948,5.5834799999999996e-05,5.6817774,0.28977064739999997
2020/06/10 11:47:39 AM EET,Tos,28.0,Bicicletta/monopattino,,,,,,,,,,,
2020/06/10 11:47:54 AM EET,Lomb,54.0,Mezzi pubblici (autobus/tram/treno...),0.0,50.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.004288,0.000231552,0.0001493,8.0622e-06,0.7302207,0.039431917799999994
2020/06/10 11:48:03 AM EET,Lomb,50.0,Mezzi pubblici (autobus/tram/treno...),0.0,60.0,0.0,3.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.005145600000000001,0.0002572800000000001,0.00017915999999999996,8.957999999999998e-06,0.8762648399999999,0.043813241999999995
2020/06/10 11:48:11 AM EET,Ven,0.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:48:29 AM EET,Lomb,50.0,Bicicletta/monopattino,,,,,,,,,,,
2020/06/10 11:48:37 AM EET,Pie,50.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:49:23 AM EET,Lomb,60.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:50:09 AM EET,ISPRA,57.0,Auto/Moto/Scooter/Ciclomotore,25.0,0.0,0.0,0.0,Benzina,0.0093875,0.0005350875,0.0008049999999999999,4.5885e-05,4.1777775,0.23813331750000002
2020/06/10 11:50:12 AM EET,Lomb,58.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:52:01 AM EET,VdA,7.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Diesel,0.003004,2.1028000000000003e-05,0.0002576,1.8031999999999997e-06,1.3368887999999999,0.0093582216
2020/06/10 11:52:22 AM EET,Lomb,59.0,Mezzi pubblici (autobus/tram/treno...),0.0,90.0,0.0,2.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0077184,0.0004553856,0.00026874,1.5855660000000002e-05,1.31439726,0.07754943834
2020/06/10 11:53:21 AM EET,Tos,35.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:53:56 AM EET,Mar,1.0,Auto/Moto/Scooter/Ciclomotore,6.0,0.0,0.0,0.0,Diesel,0.0022530000000000002,2.2530000000000003e-06,0.00019319999999999998,1.9319999999999998e-07,1.0026666,0.0010026666
2020/06/10 11:54:05 AM EET,Ven,32.0,Auto/Moto/Scooter/Ciclomotore,11.0,0.0,0.0,0.0,Metano,0.0041305,0.000132176,0.0003542,1.13344e-05,1.8382220999999999,0.058823107199999995
2020/06/10 11:54:30 AM EET,Lig,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:55:09 AM EET,TN,25.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,0.0,Diesel,0.03004,0.000751,0.002576,6.44e-05,13.368887999999998,0.3342221999999999
2020/06/10 11:55:11 AM EET,Lomb,54.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Diesel,0.0056325,0.000304155,0.000483,2.6082e-05,2.5066664999999997,0.13535999099999999
2020/06/10 11:55:14 AM EET,Lomb,59.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,0.0,Benzina,0.03004,0.00177236,0.002576,0.000151984,13.368887999999998,0.7887643919999999
2020/06/10 11:55:21 AM EET,Sar,0.0,A piedi,0.0,0.0,0.0,3.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 11:55:39 AM EET,Lomb,62.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 11:56:04 AM EET,EMR,36.0,Auto/Moto/Scooter/Ciclomotore,40.0,0.0,0.0,0.0,Metano,0.01502,0.00054072,0.001288,4.636800000000001e-05,6.684443999999999,0.24063998399999997
2020/06/10 11:56:35 AM EET,Abr,62.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.00146445,0.0016099999999999999,0.00012558,8.355555,0.65173329
2020/06/10 11:56:40 AM EET,ISPRA,56.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Diesel,0.003004,0.00016822400000000002,0.0002576,1.4425599999999998e-05,1.3368887999999999,0.0748657728
2020/06/10 11:57:13 AM EET,Lomb,26.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:57:27 AM EET,Pie,31.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Benzina,0.018775,0.000582025,0.0016099999999999999,4.9909999999999995e-05,8.355555,0.25902220500000006
2020/06/10 11:58:12 AM EET,Lomb,60.0,Mezzi pubblici (autobus/tram/treno...),0.0,36.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.00308736,0.0001852416,0.00010749599999999999,6.449759999999999e-06,0.5257589039999999,0.03154553423999999
2020/06/10 11:58:40 AM EET,Lomb,53.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:58:47 AM EET,Ven,36.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 11:59:13 AM EET,Lomb,10.0,Bicicletta/monopattino,,,,,,,,,,,
2020/06/10 11:59:26 AM EET,ISPRA,40.0,Auto/Moto/Scooter/Ciclomotore,23.0,23.0,0.0,0.0,GPL,0.0086365,0.00034546,0.0007406,2.9624e-05,3.8435553,0.153742212
2020/06/10 12:00:07 PM EET,Laz,44.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00033044,0.000644,2.8336e-05,3.3422219999999996,0.14705776799999998
2020/06/10 12:00:30 PM EET,Cam,55.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,1.0,Diesel,0.006008,0.00033044,0.0005152,2.8335999999999998e-05,2.6737775999999998,0.14705776799999998
2020/06/10 12:01:03 PM EET,Lomb,48.0,Mezzi pubblici (autobus/tram/treno...),0.0,15.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0012864000000000003,6.174720000000002e-05,4.478999999999999e-05,2.1499199999999997e-06,0.21906620999999998,0.010515178079999998
2020/06/10 12:03:03 PM EET,Cal,47.0,Auto/Moto/Scooter/Ciclomotore,26.0,0.0,0.0,0.0,Diesel,0.009762999999999999,0.00045886099999999997,0.0008372,3.93484e-05,4.3448886,0.2042097642
2020/06/10 12:03:45 PM EET,Umb,0.0,Auto/Moto/Scooter/Ciclomotore,35.0,0.0,0.0,0.0,GPL,0.0131425,0.0,0.001127,0.0,5.8488885,0.0
2020/06/10 12:04:24 PM EET,Lomb,45.0,Mezzi pubblici (autobus/tram/treno...),0.0,100.0,3.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.008576,0.00038592000000000005,0.0002986,1.3436999999999999e-05,1.4604414,0.06571986299999999
2020/06/10 12:04:31 PM EET,Pie,40.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 12:04:59 PM EET,Lomb,62.0,Mezzi pubblici (autobus/tram/treno...),0.0,40.0,0.0,4.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0034304,0.00021954560000000001,0.00011944,7.64416e-06,0.58417656,0.03738729984
2020/06/10 12:05:56 PM EET,Lomb,45.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 12:06:41 PM EET,Lomb,20.0,A piedi,0.0,0.0,0.0,1.5,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 12:07:28 PM EET,Lomb,55.0,Auto/Moto/Scooter/Ciclomotore,44.0,0.0,0.0,0.0,Benzina,0.016522,0.0009087099999999999,0.0014168,7.7924e-05,7.352888399999999,0.4044088619999999
2020/06/10 12:07:29 PM EET,Cam,40.0,Auto/Moto/Scooter/Ciclomotore,25.0,0.0,0.0,0.0,Benzina,0.0093875,0.0003755,0.0008049999999999999,3.22e-05,4.1777775,0.1671111
2020/06/10 12:07:54 PM EET,Ven,2.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 12:08:28 PM EET,Lomb,37.0,Mezzi pubblici (autobus/tram/treno...),0.0,60.0,0.0,2.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.005145600000000001,0.00019038720000000005,0.00017915999999999996,6.628919999999998e-06,0.8762648399999999,0.03242179908
2020/06/10 12:08:41 PM EET,Lomb,32.0,Auto/Moto/Scooter/Ciclomotore,75.0,0.0,0.0,0.0,Diesel,0.0281625,0.0009012,0.002415,7.728e-05,12.533332499999998,0.40106664
2020/06/10 12:09:00 PM EET,Lomb,50.0,Mezzi pubblici (autobus/tram/treno...),5.0,60.0,0.0,2.0,Benzina,0.005145600000000001,0.0002572800000000001,0.00017915999999999996,8.957999999999998e-06,0.8762648399999999,0.043813241999999995
2020/06/10 12:09:21 PM EET,Umb,18.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Benzina,0.0056325,0.000101385,0.000483,8.694e-06,2.5066664999999997,0.045119996999999995
2020/06/10 12:11:16 PM EET,Lomb,47.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/10 12:11:23 PM EET,ISPRA,54.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 12:12:30 PM EET,Ven,35.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.00039427500000000003,0.000966,3.3809999999999996e-05,5.013332999999999,0.17546665499999997
2020/06/10 12:12:37 PM EET,Lomb,38.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,0.0,Diesel,0.03004,0.00114152,0.002576,9.788800000000001e-05,13.368887999999998,0.5080177439999999
2020/06/10 12:12:57 PM EET,ISPRA,47.0,Auto/Moto/Scooter/Ciclomotore,32.0,0.0,0.0,0.0,Diesel,0.012016,0.0005647520000000001,0.0010304,4.842879999999999e-05,5.3475551999999995,0.25133509439999996
2020/06/10 12:13:43 PM EET,EMR,50.0,Auto/Moto/Scooter/Ciclomotore,9.0,0.0,0.0,1.0,GPL,0.0033795,0.000168975,0.0002898,1.449e-05,1.5039999,0.075199995
2020/06/10 12:14:46 PM EET,Ven,29.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/10 12:17:06 PM EET,EMR,40.0,Bicicletta/monopattino,0.0,0.0,5.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 12:17:09 PM EET,Lig,40.0,A piedi,0.0,0.0,0.0,8.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/10 12:17:17 PM EET,Lomb,54.0,Mezzi pubblici (autobus/tram/treno...),0.0,12.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0010291200000000001,5.557248000000001e-05,3.5832e-05,1.934928e-06,0.175252968,0.009463660272000001
2020/06/10 12:17:35 PM EET,Lig,41.0,Mezzi pubblici (autobus/tram/treno...),0.0,10.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0008576,3.51616e-05,2.986e-05,1.22426e-06,0.14604414,0.00598780974
